,installation_id,not_launched,accuracy_group
902,064c24c0,0.9967270896273918,3.0
903,064c24c0,0.9967270896273918,2.0
919,0688471f,0.9845360824742269,1.0
920,06906111,1.0,3.0
921,06906111,1.0,3.0
927,06a6dea0,0.9958904109589041,0.0
928,06a6dea0,0.9958904109589041,2.0
929,06a6dea0,0.9958904109589041,3.0
940,06d28015,0.9960159362549801,3.0
941,06d28015,0.9960159362549801,0.0
942,06d28015,0.9960159362549801,3.0
946,06e6a3e3,0.9993552546744036,0.0
953,06f12094,0.9971489665003563,3.0
954,06f12094,0.9971489665003563,2.0
955,06f12094,0.9971489665003563,3.0
971,072a25ac,0.9899095337508699,0.0
972,072a25ac,0.9899095337508699,3.0
973,072a25ac,0.9899095337508699,2.0
974,072a25ac,0.9899095337508699,0.0
975,072a25ac,0.9899095337508699,3.0
976,072a25ac,0.9899095337508699,3.0
977,072a25ac,0.9899095337508699,0.0
978,072a25ac,0.9899095337508699,0.0
979,072a25ac,0.9899095337508699,0.0
980,072a25ac,0.9899095337508699,3.0
981,072a25ac,0.9899095337508699,3.0
982,072a25ac,0.9899095337508699,0.0
983,072a25ac,0.9899095337508699,0.0
984,072a25ac,0.9899095337508699,3.0
985,072a25ac,0.9899095337508699,3.0
986,072a25ac,0.9899095337508699,0.0
987,072a25ac,0.9899095337508699,0.0
988,072a25ac,0.9899095337508699,3.0
989,072a25ac,0.9899095337508699,3.0
990,072a25ac,0.9899095337508699,3.0
991,072a25ac,0.9899095337508699,0.0
992,072a25ac,0.9899095337508699,0.0
993,072a25ac,0.9899095337508699,3.0
994,072a25ac,0.9899095337508699,0.0
995,072a25ac,0.9899095337508699,0.0
996,072a25ac,0.9899095337508699,0.0
997,072a25ac,0.9899095337508699,2.0
1005,074b4825,0.9982316534040672,3.0
1010,075cbae2,0.9882268997502676,1.0
1011,075cbae2,0.9882268997502676,1.0
1012,075cbae2,0.9882268997502676,0.0
1013,075cbae2,0.9882268997502676,1.0
1014,075cbae2,0.9882268997502676,1.0
1017,076b08db,1.0,3.0
1020,077173b2,0.9977827050997783,1.0
1021,077173b2,0.9977827050997783,3.0
1022,077173b2,0.9977827050997783,3.0
1023,077173b2,0.9977827050997783,2.0
1024,07731248,0.9990196078431373,3.0
1025,077b3c9c,0.9951417004048583,0.0
1026,077b3c9c,0.9951417004048583,0.0
1027,077b3c9c,0.9951417004048583,3.0
1030,07861450,0.9925253603844101,3.0
1031,07861450,0.9925253603844101,3.0
1032,07861450,0.9925253603844101,3.0
1033,07861450,0.9925253603844101,3.0
1034,07861450,0.9925253603844101,3.0
1035,07861450,0.9925253603844101,1.0
1036,07861450,0.9925253603844101,3.0
1041,07921f07,0.9723502304147466,2.0
1042,07921f07,0.9723502304147466,0.0
1043,07921f07,0.9723502304147466,0.0
1045,0793409e,0.9985401459854014,3.0
1046,0793409e,0.9985401459854014,3.0
1047,0793409e,0.9985401459854014,2.0
1053,07ae5a97,0.9990850869167429,1.0
1054,07ae5a97,0.9990850869167429,3.0
1055,07ae5a97,0.9990850869167429,3.0
1056,07ae5a97,0.9990850869167429,3.0
1057,07ae5a97,0.9990850869167429,3.0
1059,07b3fc17,0.9964028776978417,0.0
1060,07b3fc17,0.9964028776978417,0.0
1064,07be824e,1.0,3.0
1065,07be824e,1.0,3.0
1066,07be824e,1.0,3.0
1067,07be824e,1.0,3.0
1068,07c25408,0.9834437086092715,0.0
1076,07efaff2,0.9988636363636364,0.0
1077,07efaff2,0.9988636363636364,0.0
1079,08062502,0.9787234042553191,2.0
1082,080f9689,0.9975567190226876,0.0
1083,080f9689,0.9975567190226876,0.0
1084,080f9689,0.9975567190226876,0.0
1085,080f9689,0.9975567190226876,0.0
1086,080f9689,0.9975567190226876,3.0
1112,0864d9a2,0.9966254218222722,3.0
1113,0864d9a2,0.9966254218222722,2.0
1114,0864d9a2,0.9966254218222722,3.0
1115,0864d9a2,0.9966254218222722,1.0
1120,088caf6e,0.9916782246879334,3.0
1121,088caf6e,0.9916782246879334,1.0
1125,08987c08,0.9510383100608665,0.0
1126,08987c08,0.9510383100608665,0.0
1127,08987c08,0.9510383100608665,3.0
1128,08987c08,0.9510383100608665,0.0
1129,08987c08,0.9510383100608665,0.0
1130,08987c08,0.9510383100608665,1.0
1131,08987c08,0.9510383100608665,1.0
1132,08987c08,0.9510383100608665,0.0
1133,08987c08,0.9510383100608665,0.0
1134,08987c08,0.9510383100608665,0.0
1135,08987c08,0.9510383100608665,1.0
1136,08987c08,0.9510383100608665,0.0
1137,08987c08,0.9510383100608665,2.0
1138,08987c08,0.9510383100608665,0.0
1139,08987c08,0.9510383100608665,3.0
1140,08987c08,0.9510383100608665,0.0
1141,08987c08,0.9510383100608665,0.0
1142,08987c08,0.9510383100608665,0.0
1143,08987c08,0.9510383100608665,0.0
1144,08987c08,0.9510383100608665,1.0
1145,08987c08,0.9510383100608665,0.0
1146,08987c08,0.9510383100608665,0.0
1147,08987c08,0.9510383100608665,1.0
1148,08987c08,0.9510383100608665,0.0
1149,08987c08,0.9510383100608665,3.0
1150,08987c08,0.9510383100608665,0.0
